,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
13,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,audio_features,0Z2J91b2iTGLVTZC4fKgxf,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/tracks/0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/audio-analysis/0Z2J91b2iTGLVTZC4fKgxf,312627,4
14,0.89,0.6,2,-9.609,0,0.326,0.105,0.0,0.117,0.464,94.915,audio_features,2kGlp16MjSJRPbFShyTjXb,spotify:track:2kGlp16MjSJRPbFShyTjXb,https://api.spotify.com/v1/tracks/2kGlp16MjSJRPbFShyTjXb,https://api.spotify.com/v1/audio-analysis/2kGlp16MjSJRPbFShyTjXb,146526,4
15,0.681,0.636,1,-6.326,0,0.166,0.315,0.0,0.156,0.575,132.004,audio_features,36dsnMrrnD7tDqLdEACgMx,spotify:track:36dsnMrrnD7tDqLdEACgMx,https://api.spotify.com/v1/tracks/36dsnMrrnD7tDqLdEACgMx,https://api.spotify.com/v1/audio-analysis/36dsnMrrnD7tDqLdEACgMx,151818,4
16,0.869,0.421,5,-9.09,0,0.416,0.255,0.0,0.115,0.667,139.921,audio_features,1jiDCQUaa9LmWpQJRuOWRb,spotify:track:1jiDCQUaa9LmWpQJRuOWRb,https://api.spotify.com/v1/tracks/1jiDCQUaa9LmWpQJRuOWRb,https://api.spotify.com/v1/audio-analysis/1jiDCQUaa9LmWpQJRuOWRb,135520,4
17,0.775,0.736,1,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,audio_features,2g6tReTlM2Akp41g0HaeXN,spotify:track:2g6tReTlM2Akp41g0HaeXN,https://api.spotify.com/v1/tracks/2g6tReTlM2Akp41g0HaeXN,https://api.spotify.com/v1/audio-analysis/2g6tReTlM2Akp41g0HaeXN,239027,4
18,0.878,0.527,8,-10.173,0,0.137,0.378,0.00183,0.297,0.735,132.003,audio_features,64s0ZmTEwVhztlrEP6Xt9J,spotify:track:64s0ZmTEwVhztlrEP6Xt9J,https://api.spotify.com/v1/tracks/64s0ZmTEwVhztlrEP6Xt9J,https://api.spotify.com/v1/audio-analysis/64s0ZmTEwVhztlrEP6Xt9J,196520,4
19,0.933,0.5,10,-9.652,0,0.185,0.0295,0.0,0.0695,0.742,102.969,audio_features,2TcAeEJb8CKeRml6SSwmJf,spotify:track:2TcAeEJb8CKeRml6SSwmJf,https://api.spotify.com/v1/tracks/2TcAeEJb8CKeRml6SSwmJf,https://api.spotify.com/v1/audio-analysis/2TcAeEJb8CKeRml6SSwmJf,177062,4
20,0.882,0.667,1,-8.158,0,0.0525,0.0531,1.32e-06,0.124,0.665,126.024,audio_features,3uxDq5iITcm46eclwAYR7g,spotify:track:3uxDq5iITcm46eclwAYR7g,https://api.spotify.com/v1/tracks/3uxDq5iITcm46eclwAYR7g,https://api.spotify.com/v1/audio-analysis/3uxDq5iITcm46eclwAYR7g,164253,4
21,0.937,0.707,10,-5.153,0,0.146,0.18,0.000376,0.186,0.766,100.031,audio_features,6mDcLPGVCmdhMN4gBzNb7s,spotify:track:6mDcLPGVCmdhMN4gBzNb7s,https://api.spotify.com/v1/tracks/6mDcLPGVCmdhMN4gBzNb7s,https://api.spotify.com/v1/audio-analysis/6mDcLPGVCmdhMN4gBzNb7s,182400,4
22,0.827,0.596,2,-11.001,1,0.0697,0.16,0.013,0.123,0.321,120.009,audio_features,02xJj4Cv22TV60L0T3atsO,spotify:track:02xJj4Cv22TV60L0T3atsO,https://api.spotify.com/v1/tracks/02xJj4Cv22TV60L0T3atsO,https://api.spotify.com/v1/audio-analysis/02xJj4Cv22TV60L0T3atsO,200000,4
