,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,popularity,artist_followers
46,0.783,0.762,6,-4.727,1,0.0507,0.158,6.56e-05,0.092,0.33,127.993,1zOOl8f7qkjj0AmvlCfLyQ,spotify:track:1zOOl8f7qkjj0AmvlCfLyQ,189288,4,74,34401852
47,0.327,0.548,6,-6.953,1,0.0649,0.469,0.0,0.0964,0.26,59.993,6M51NPgawQYMfPM03kuYQt,spotify:track:6M51NPgawQYMfPM03kuYQt,219672,4,62,35850
48,0.623,0.566,11,-7.894,1,0.262,0.459,0.0,0.518,0.471,85.91,6ztcxDt6rVmqMGi0t4wOiT,spotify:track:6ztcxDt6rVmqMGi0t4wOiT,143197,4,66,20761
12,0.596,0.868,8,-4.95,1,0.161,0.12,0.518,0.0514,0.705,118.02,6riuMNiPqRmE4LPJZGzIuv,spotify:track:6riuMNiPqRmE4LPJZGzIuv,173390,4,81,2296902
17,0.893,0.871,2,-4.316,1,0.0734,0.0718,0.5,0.056,0.792,115.995,14pr9SjxdNW8ZGU9GdZGLh,spotify:track:14pr9SjxdNW8ZGU9GdZGLh,177215,4,66,2296902
24,0.673,0.56,1,-5.191,1,0.182,0.677,0.0,0.293,0.656,93.978,0hzC5kZ6qKZJ9ybyW75VV8,spotify:track:0hzC5kZ6qKZJ9ybyW75VV8,223564,4,80,117198
25,0.81,0.789,8,-5.08,1,0.0846,0.191,1.08e-05,0.467,0.77,105.009,2NMjggapJcXXM7WccGEBUO,spotify:track:2NMjggapJcXXM7WccGEBUO,176000,4,88,51639438
26,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,0E0DRHf5PfMeor0ZCwB3oT,spotify:track:0E0DRHf5PfMeor0ZCwB3oT,244444,4,88,51639438
28,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,0UvZcEfpzVyx47QsRbjyBz,spotify:track:0UvZcEfpzVyx47QsRbjyBz,201816,4,86,51639438
29,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-06,0.492,0.724,115.018,0wihfILRNOwE2156Shezc8,spotify:track:0wihfILRNOwE2156Shezc8,139041,4,86,51639438
31,0.73,0.914,11,-2.39,0,0.415,0.106,0.0,0.187,0.569,227.941,1lh3TDFVCmgOE6szIPwoIK,spotify:track:1lh3TDFVCmgOE6szIPwoIK,123716,4,65,626014
32,0.913,0.831,11,-5.837,0,0.217,0.0787,0.0976,0.0723,0.599,118.064,5m6i8SGp2CyudL8rgYUYFe,spotify:track:5m6i8SGp2CyudL8rgYUYFe,187119,4,68,2296902
33,0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-06,0.25,0.246,176.086,71wFwRo8xGc4lrcyKwsvba,spotify:track:71wFwRo8xGc4lrcyKwsvba,250534,4,85,51639438
35,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,0G2zPzWqVjR68iNPmx2TBe,spotify:track:0G2zPzWqVjR68iNPmx2TBe,273474,4,84,555515
36,0.914,0.948,6,-2.243,0,0.21,0.07,0.000782,0.328,0.694,109.999,65497v9jzFfu5sSA8ADap5,spotify:track:65497v9jzFfu5sSA8ADap5,134223,4,48,161454
40,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,0fea68AdmYNygeTGI4RC18,spotify:track:0fea68AdmYNygeTGI4RC18,242573,4,86,34557130
41,0.726,0.617,11,-2.36,0,0.421,0.0083,0.0,0.118,0.625,232.018,5LHqFj9aWBKzffkzdx9EQK,spotify:track:5LHqFj9aWBKzffkzdx9EQK,188502,4,57,88296
43,0.85,0.786,11,-4.699,0,0.106,0.00616,0.0251,0.0772,0.803,107.991,38NWfFQynxu9Ok4Gf3xedH,spotify:track:38NWfFQynxu9Ok4Gf3xedH,137778,4,62,20964
45,0.759,0.842,8,-3.758,1,0.096,0.101,0.0,0.134,0.584,105.059,3JCaq3KDSROg3TXhdiDa9n,spotify:track:3JCaq3KDSROg3TXhdiDa9n,263253,4,79,4307947
46,0.683,0.714,1,-4.898,1,0.252,0.181,1e-06,0.111,0.448,173.963,30W8VKHrAZmHzObnwAoc1u,spotify:track:30W8VKHrAZmHzObnwAoc1u,174483,4,85,555515
47,0.807,0.606,3,-8.871,0,0.088,0.0946,0.0,0.119,0.304,92.988,2tFwfmceQa1Y6nRPhYbEtC,spotify:track:2tFwfmceQa1Y6nRPhYbEtC,227520,4,81,4307947
48,0.765,0.634,8,-5.416,1,0.228,0.0433,2.34e-05,0.139,0.42,166.01,4xkQvF1yHZFN3lxDFj4qW1,spotify:track:4xkQvF1yHZFN3lxDFj4qW1,255363,4,63,22693515
49,0.886,0.482,7,-9.882,1,0.175,0.396,0.0,0.115,0.568,124.956,3HQxzXOb4p9pfpD5gP38D5,spotify:track:3HQxzXOb4p9pfpD5gP38D5,232560,4,73,1651878
0,0.722,0.649,6,-9.893,1,0.0877,0.0333,0.189,0.108,0.389,106.048,0OyiXp4CdjqOYDSpzgfEx7,spotify:track:0OyiXp4CdjqOYDSpzgfEx7,169811,4,57,208115
1,0.797,0.68,10,-8.628,0,0.103,0.0479,0.0,0.0712,0.593,145.092,29kTgA9pGo9RYwhED65ZrS,spotify:track:29kTgA9pGo9RYwhED65ZrS,216931,4,31,498558
2,0.431,0.65,10,-9.809,0,0.181,0.402,0.00124,0.149,0.53,90.046,7I6fZpYaW9BjlXJEKFL1Su,spotify:track:7I6fZpYaW9BjlXJEKFL1Su,216000,4,55,208115
3,0.661,0.61,2,-7.939,1,0.0677,0.429,0.0,0.156,0.217,95.02,5dKi5wRWzTPWHmUxpq96Hf,spotify:track:5dKi5wRWzTPWHmUxpq96Hf,177006,4,63,10212
4,0.552,0.433,1,-9.586,1,0.385,0.32,0.0,0.0706,0.312,150.608,5btENPtD4TAjRGkC4IXafe,spotify:track:5btENPtD4TAjRGkC4IXafe,223077,5,68,498558
5,0.746,0.662,6,-6.706,1,0.0875,0.0694,0.0,0.296,0.68,102.024,2QDibAx72jveQXPBXOKjx2,spotify:track:2QDibAx72jveQXPBXOKjx2,175473,4,58,498558
6,0.717,0.73,4,-6.738,0,0.0508,0.205,0.0,0.084,0.493,97.079,29GUBTed1wOd9TGkNYgz1n,spotify:track:29GUBTed1wOd9TGkNYgz1n,183093,4,70,10212
7,0.415,0.748,4,-9.262,0,0.156,0.479,2.65e-06,0.193,0.487,100.693,1l3SxOyTfhdtHw9V4HGTzz,spotify:track:1l3SxOyTfhdtHw9V4HGTzz,151233,3,54,478949
8,0.772,0.749,1,-8.113,1,0.0856,0.233,0.142,0.111,0.343,121.976,1OGTkqFF8EmYZvDLuHAXsw,spotify:track:1OGTkqFF8EmYZvDLuHAXsw,194754,4,52,208115
9,0.666,0.816,6,-7.85,1,0.0704,0.00894,0.0352,0.131,0.49,117.047,4T0tIX6y3Lo8uKIUkwPSqw,spotify:track:4T0tIX6y3Lo8uKIUkwPSqw,190381,4,51,208115
10,0.714,0.706,4,-7.521,1,0.0955,0.202,0.0,0.105,0.378,130.014,6wpJx3bMzAWaPkhPAV54WF,spotify:track:6wpJx3bMzAWaPkhPAV54WF,275077,4,51,208115
11,0.792,0.653,0,-6.835,1,0.0927,0.0355,0.16,0.135,0.635,101.014,5tbMaO9qbA9dMQnoOtRAUR,spotify:track:5tbMaO9qbA9dMQnoOtRAUR,174653,4,51,69714
12,0.783,0.684,2,-8.334,1,0.167,0.584,0.0,0.324,0.86,128.19,7kIxBHErqfQfUsRipdklUI,spotify:track:7kIxBHErqfQfUsRipdklUI,166719,5,61,75093
13,0.839,0.74,10,-4.909,0,0.224,0.249,0.0,0.176,0.32,96.98,61BaxNqs8df4B4Vtndb9DE,spotify:track:61BaxNqs8df4B4Vtndb9DE,230103,4,69,468233
14,0.706,0.801,2,-7.833,1,0.0828,0.118,0.00164,0.234,0.475,142.033,4gIrrbZWOT4zqx8V7yvHem,spotify:track:4gIrrbZWOT4zqx8V7yvHem,216761,4,50,208115
15,0.603,0.65,4,-7.644,0,0.0672,0.0921,0.000344,0.237,0.32,97.972,5SHAByPIcK8CSv8szeP8GH,spotify:track:5SHAByPIcK8CSv8szeP8GH,192518,4,50,208115
16,0.875,0.618,11,-6.002,0,0.0508,0.0347,4.18e-05,0.0305,0.779,99.983,1zB8iM97STLlKaweWhtasO,spotify:track:1zB8iM97STLlKaweWhtasO,170550,4,64,205197
17,0.934,0.411,9,-6.988,0,0.172,0.143,6.12e-06,0.0769,0.381,100.023,2oAoWaGzQeq8JMywmukQ8J,spotify:track:2oAoWaGzQeq8JMywmukQ8J,147289,4,68,153858
18,0.731,0.86,6,-7.314,0,0.04,0.0229,0.00183,0.091,0.712,120.048,61gDSnwKCFMtftXQiVAAes,spotify:track:61gDSnwKCFMtftXQiVAAes,166500,4,48,208115
19,0.765,0.859,1,-5.54,0,0.0774,0.387,0.00474,0.118,0.937,145.009,2G9iZhy22NiEkyAeKtKIXC,spotify:track:2G9iZhy22NiEkyAeKtKIXC,206897,4,64,6383
20,0.831,0.655,7,-4.833,1,0.227,0.202,0.0,0.059,0.663,165.947,2xdG3MPGdmb2u57RKwQF34,spotify:track:2xdG3MPGdmb2u57RKwQF34,141687,4,65,314897
21,0.798,0.801,7,-4.827,0,0.188,0.0545,0.0,0.289,0.506,104.97,259d0kioJeWhOXnNBMyV0B,spotify:track:259d0kioJeWhOXnNBMyV0B,159997,4,64,12241
22,0.676,0.716,2,-7.768,1,0.327,0.148,0.00282,0.218,0.642,140.032,4jfFyoq2SWpzMwdTVkT0wT,spotify:track:4jfFyoq2SWpzMwdTVkT0wT,202304,4,49,208115
23,0.786,0.642,2,-7.227,0,0.0557,0.719,0.00285,0.0994,0.497,104.996,3gMkuoFyby1uUf7rR7y8Km,spotify:track:3gMkuoFyby1uUf7rR7y8Km,283000,4,66,369274
24,0.78,0.654,11,-9.726,1,0.212,0.0305,0.000166,0.232,0.478,98.982,2ZrtlDFHOqPVN3fBJyvoaH,spotify:track:2ZrtlDFHOqPVN3fBJyvoaH,196457,4,65,208115
25,0.745,0.551,1,-8.06,1,0.351,0.517,0.0,0.0923,0.788,197.924,5WbxlSohobSgmQm8osl5Ht,spotify:track:5WbxlSohobSgmQm8osl5Ht,203934,4,61,498558
26,0.809,0.961,0,-2.91,1,0.041,0.0612,0.0,0.0958,0.865,122.032,3KNWjZgf92VwvWAselZ6sP,spotify:track:3KNWjZgf92VwvWAselZ6sP,185041,4,66,23953
27,0.548,0.599,4,-8.949,1,0.496,0.179,0.0,0.154,0.653,199.701,4Wsom89nrtQXcK8xPGoViM,spotify:track:4Wsom89nrtQXcK8xPGoViM,217350,4,60,498558
28,0.73,0.526,4,-6.519,0,0.0346,0.415,0.0,0.121,0.542,90.04,4ba3bmE2i6SvEXIaJYhUoJ,spotify:track:4ba3bmE2i6SvEXIaJYhUoJ,166000,4,65,25694
29,0.799,0.691,8,-7.665,0,0.126,0.484,2.12e-05,0.117,0.594,99.981,0qQiT7KDAZGP1WdkWvqNah,spotify:track:0qQiT7KDAZGP1WdkWvqNah,182400,4,64,326477
30,0.603,0.748,11,-7.45,0,0.3,0.172,2.24e-05,0.0907,0.585,130.098,3mFp9xedXeyDrvnEW3CAiC,spotify:track:3mFp9xedXeyDrvnEW3CAiC,207652,4,46,208115
31,0.733,0.532,0,-8.597,1,0.0606,0.141,1.19e-05,0.122,0.102,100.037,5j2qq0EBEAceOdff92l4qZ,spotify:track:5j2qq0EBEAceOdff92l4qZ,188400,4,62,326477
32,0.648,0.782,10,-6.608,0,0.135,0.306,0.0,0.191,0.847,95.036,4N7UpiOnVCysT8K3QqK9Me,spotify:track:4N7UpiOnVCysT8K3QqK9Me,166737,4,63,266673
33,0.786,0.781,7,-7.839,1,0.268,0.273,0.000124,0.104,0.614,92.998,0Q0HGJc5PLw5ABsd5KADM9,spotify:track:0Q0HGJc5PLw5ABsd5KADM9,188390,4,48,69714
34,0.831,0.618,4,-6.089,1,0.0864,0.155,0.0,0.143,0.193,124.039,1ob6WCVuZIO5qk7jiRrHjn,spotify:track:1ob6WCVuZIO5qk7jiRrHjn,169444,4,64,198510
35,0.633,0.719,0,-9.686,0,0.0336,0.355,5.44e-05,0.235,0.17,124.062,5kl3mR1jZFE4y17rk2pzz6,spotify:track:5kl3mR1jZFE4y17rk2pzz6,159677,4,62,74201
36,0.659,0.659,7,-6.92,0,0.117,0.118,0.0,0.231,0.608,130.46,7DHGbhOkxuhxPX13WopBLw,spotify:track:7DHGbhOkxuhxPX13WopBLw,202823,5,60,498558
37,0.559,0.443,10,-7.721,0,0.331,0.125,0.0,0.171,0.231,61.976,5RgDsqAkTC4BVcjvM7yfQ8,spotify:track:5RgDsqAkTC4BVcjvM7yfQ8,192062,5,60,498558
38,0.764,0.561,3,-7.519,0,0.0369,0.304,0.000689,0.119,0.226,108.039,27GSRTfL7fEnLAEr3fB5YX,spotify:track:27GSRTfL7fEnLAEr3fB5YX,217387,4,57,141159
39,0.762,0.728,10,-5.935,0,0.178,0.616,2.22e-06,0.149,0.471,133.125,78nfY5wYgSi0wiJYTGvB1E,spotify:track:78nfY5wYgSi0wiJYTGvB1E,158400,5,62,69714
40,0.727,0.675,0,-7.975,0,0.0878,0.489,4.99e-05,0.131,0.536,89.998,21xcnEC8ZIr8nTtI8xyDeS,spotify:track:21xcnEC8ZIr8nTtI8xyDeS,182000,4,65,326477
41,0.583,0.436,10,-9.154,0,0.289,0.307,0.0,0.0825,0.371,92.045,41EqMrpRlLK9Z3dRxGBUSM,spotify:track:41EqMrpRlLK9Z3dRxGBUSM,180978,4,59,498558
42,0.855,0.873,9,-5.956,1,0.146,0.13,0.0,0.121,0.488,127.094,1I8WeuAQ7UAfLZiExVRiKt,spotify:track:1I8WeuAQ7UAfLZiExVRiKt,206930,4,58,198510
43,0.705,0.879,7,-3.526,0,0.0464,0.225,0.0,0.229,0.743,91.984,1oa2VjfQHY3jOMhr4INBOf,spotify:track:1oa2VjfQHY3jOMhr4INBOf,201522,4,60,205197
44,0.82,0.735,3,-6.081,0,0.0799,0.0616,1.82e-06,0.117,0.823,140.024,4sHGVE7twEnFddJ3DqyWXs,spotify:track:4sHGVE7twEnFddJ3DqyWXs,260217,4,62,478949
45,0.821,0.671,10,-7.361,0,0.0524,0.332,0.000495,0.16,0.515,105.008,33jP6Ib6JDWNmQI84YHhzD,spotify:track:33jP6Ib6JDWNmQI84YHhzD,192000,4,53,22437
46,0.687,0.574,0,-8.676,0,0.371,0.335,0.0,0.116,0.491,181.964,3QGiHTjiRmfsOT3VoLhiCn,spotify:track:3QGiHTjiRmfsOT3VoLhiCn,199204,4,64,326477
47,0.732,0.658,8,-9.24,0,0.265,0.455,1.06e-06,0.347,0.629,139.866,6YfzfBiC4dpF5yv63QcLCY,spotify:track:6YfzfBiC4dpF5yv63QcLCY,123045,4,62,326477
48,0.782,0.626,0,-8.35,1,0.197,0.573,1.31e-06,0.36,0.3,97.994,0PUzUn6NlCsVeomsUg9SKx,spotify:track:0PUzUn6NlCsVeomsUg9SKx,190943,4,62,326477
8,0.702,0.586,8,-5.317,1,0.118,0.55,0.0,0.27,0.965,112.852,5kpxVMDvYGRmNqawPqDTYR,spotify:track:5kpxVMDvYGRmNqawPqDTYR,158093,4,84,4146838
10,0.809,0.649,8,-4.433,0,0.0416,0.0407,0.0,0.145,0.72,120.014,7gwT3HGL84vF7bgtwL1N88,spotify:track:7gwT3HGL84vF7bgtwL1N88,198520,4,84,325091
12,0.696,0.623,6,-8.738,0,0.0438,0.466,8.61e-06,0.0983,0.965,154.028,2NWaWZZLFMcr5P4uI2KvWy,spotify:track:2NWaWZZLFMcr5P4uI2KvWy,223431,3,84,43733
13,0.784,0.737,5,-2.174,1,0.0758,0.0877,0.0,0.1,0.623,97.5,3ZGkdrigbWXLgHungXfZkt,spotify:track:3ZGkdrigbWXLgHungXfZkt,135612,3,84,3163604
21,0.794,0.677,10,-9.969,1,0.0713,0.446,0.0313,0.076,0.611,101.467,7Jph6HJbfURt4Fea19IED3,spotify:track:7Jph6HJbfURt4Fea19IED3,170496,3,82,857299
22,0.551,0.436,8,-8.029,1,0.0428,0.395,0.0,0.0719,0.862,188.651,74WROFXsox6wkeUrEK2DS6,spotify:track:74WROFXsox6wkeUrEK2DS6,170745,3,84,133505
25,0.588,0.452,7,-4.75,1,0.0268,0.437,0.0,0.344,0.734,139.953,0UXlu64mDLvfzR8IXMz06J,spotify:track:0UXlu64mDLvfzR8IXMz06J,185723,4,84,11463693
26,0.764,0.585,2,-7.796,1,0.0305,0.348,0.00294,0.369,0.89,90.013,3p6eieHX6oEOzJStPtEsLu,spotify:track:3p6eieHX6oEOzJStPtEsLu,255640,4,83,7911486
27,0.684,0.882,9,-7.963,1,0.0761,0.517,9.81e-05,0.296,0.892,140.545,1Tcm4Qi0lbzXofH11MIzJs,spotify:track:1Tcm4Qi0lbzXofH11MIzJs,188417,3,79,4000901
32,0.743,0.89,7,-5.451,0,0.0837,0.366,0.0,0.0966,0.809,107.635,5IdyvWCaUa7AgTxMsFj0wB,spotify:track:5IdyvWCaUa7AgTxMsFj0wB,196864,4,81,251146
33,0.453,0.673,8,-5.649,1,0.144,0.32,0.0,0.131,0.266,92.06,1UdzJEpgJxtuXAlCOvD4S0,spotify:track:1UdzJEpgJxtuXAlCOvD4S0,159849,4,89,4166473
36,0.577,0.363,7,-12.378,1,0.0263,0.86,0.000282,0.0868,0.265,91.511,75UMtPC77vqKRwfSuYuNPO,spotify:track:75UMtPC77vqKRwfSuYuNPO,247197,4,84,2475454
40,0.651,0.726,8,-4.144,1,0.0539,0.382,0.0,0.0535,0.963,179.99,798ahLNEcoFER7Vywg1FMT,spotify:track:798ahLNEcoFER7Vywg1FMT,156267,3,82,7911486
41,0.758,0.525,8,-5.913,1,0.0611,0.43,0.0,0.0747,0.976,97.465,1OZpgVRQKkxcoeEocqTMRZ,spotify:track:1OZpgVRQKkxcoeEocqTMRZ,161907,3,79,1402214
44,0.609,0.515,7,-9.843,0,0.0486,0.539,0.0839,0.0722,0.853,152.787,0OLLsFyVPrjI3iL03lDFXk,spotify:track:0OLLsFyVPrjI3iL03lDFXk,186709,3,73,857299
45,0.557,0.66,3,-4.467,1,0.0768,0.118,0.0,0.085,0.907,128.179,6Yard5LK4aXEn0kBKtHSob,spotify:track:6Yard5LK4aXEn0kBKtHSob,202022,4,79,6562534
48,0.787,0.469,5,-5.503,1,0.039,0.653,0.0,0.0612,0.923,106.995,6981hdSOqG8tP6xTqaySa1,spotify:track:6981hdSOqG8tP6xTqaySa1,237080,4,78,1402214
0,0.722,0.415,11,-9.105,0,0.132,0.231,0.0,0.238,0.661,144.774,1fIeKG6eI8FZzVL9mhlz8t,spotify:track:1fIeKG6eI8FZzVL9mhlz8t,146719,4,74,27746
2,0.854,0.679,1,-4.135,0,0.0339,0.00455,0.0,0.0864,0.946,125.975,3Tp6XRivI85TAfpgja9ILh,spotify:track:3Tp6XRivI85TAfpgja9ILh,161898,4,74,196374
5,0.94,0.439,7,-11.171,1,0.516,0.302,0.0,0.125,0.722,123.041,2NnO7FJonRjGvAjm3LwKvl,spotify:track:2NnO7FJonRjGvAjm3LwKvl,132683,4,71,23614
7,0.824,0.704,7,-6.335,1,0.107,0.0854,0.000251,0.0876,0.818,110.036,4RRNw7trorJaxdJLWDZTZL,spotify:track:4RRNw7trorJaxdJLWDZTZL,101692,4,71,15418
8,0.704,0.691,7,-5.866,1,0.0362,0.0133,0.0,0.117,0.749,123.98,6g5K1kubnMcCkcQlvIRxVy,spotify:track:6g5K1kubnMcCkcQlvIRxVy,190671,4,68,258057
10,0.299,0.234,11,-13.009,1,0.0321,0.828,0.000101,0.0959,0.333,186.369,1VJRxqJhpEIpnHon7ssp1p,spotify:track:1VJRxqJhpEIpnHon7ssp1p,334053,4,72,30132
11,0.951,0.614,1,-8.264,1,0.209,0.0287,0.000107,0.0742,0.803,133.036,52Rfxgs43UCT1Y0zeLXtcS,spotify:track:52Rfxgs43UCT1Y0zeLXtcS,177600,4,50,82436
12,0.801,0.493,10,-10.202,0,0.343,0.456,0.0,0.13,0.921,99.617,4pfbgKqJhmEdS2c4m1P4XI,spotify:track:4pfbgKqJhmEdS2c4m1P4XI,134400,4,66,10178
13,0.712,0.588,0,-10.303,1,0.321,0.271,0.0,0.083,0.472,97.063,3caeN4bneZW7GQAqwslu2U,spotify:track:3caeN4bneZW7GQAqwslu2U,191753,4,71,244645
14,0.572,0.743,10,-4.813,1,0.027,0.0713,0.0,0.134,0.772,96.979,28TGtp6irVUZhTv5ytdex1,spotify:track:28TGtp6irVUZhTv5ytdex1,190053,4,68,54597
15,0.45,0.662,6,-5.03,0,0.142,0.304,0.0,0.0778,0.489,94.994,2DwKLmH3IW1Rp6ykCF5CSE,spotify:track:2DwKLmH3IW1Rp6ykCF5CSE,134348,4,64,120455
16,0.712,0.655,6,-8.939,0,0.0573,0.0327,6.19e-06,0.0832,0.52,161.926,4gORd3Ws62ueWU2tQ2Fe16,spotify:track:4gORd3Ws62ueWU2tQ2Fe16,178148,4,65,89733
17,0.547,0.808,0,-5.354,1,0.0622,0.0114,1.06e-06,0.145,0.489,159.974,07l5IJqrY6ERJw7HNdnM0G,spotify:track:07l5IJqrY6ERJw7HNdnM0G,186750,4,69,110263
18,0.727,0.757,11,-7.941,0,0.21,0.499,0.000224,0.0884,0.471,98.037,3MOiHZI4V8KaDdSaOSOVMQ,spotify:track:3MOiHZI4V8KaDdSaOSOVMQ,237551,4,70,244645
19,0.503,0.871,2,-6.336,0,0.0885,0.0451,0.0135,0.111,0.383,98.848,3RCbGcSsPFNn6NbFbLc8QT,spotify:track:3RCbGcSsPFNn6NbFbLc8QT,139200,4,69,120455
20,0.691,0.409,4,-10.144,1,0.0376,0.376,0.000224,0.145,0.21,124.994,2vaxUyVWNoA2L272YHEy70,spotify:track:2vaxUyVWNoA2L272YHEy70,161126,4,72,10234255
22,0.694,0.671,6,-6.687,0,0.04,0.0774,0.0,0.091,0.428,99.943,3EsUkO1XncklrPvQaabHaz,spotify:track:3EsUkO1XncklrPvQaabHaz,196800,4,68,25209
23,0.864,0.705,0,-6.423,0,0.0801,0.0947,0.0,0.255,0.896,125.977,1FxCzkOYYoILkg3QDqQnwM,spotify:track:1FxCzkOYYoILkg3QDqQnwM,110476,4,48,43637
24,0.741,0.914,11,-2.878,0,0.113,0.0802,0.00166,0.118,0.795,140.048,30wWZkgDfUCugZlBiaDCax,spotify:track:30wWZkgDfUCugZlBiaDCax,161281,4,48,74105
26,0.878,0.527,8,-10.173,0,0.137,0.378,0.00183,0.297,0.735,132.003,64s0ZmTEwVhztlrEP6Xt9J,spotify:track:64s0ZmTEwVhztlrEP6Xt9J,196520,4,70,26159
27,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,10xV5l9nhLvFpR8mqzs0bL,spotify:track:10xV5l9nhLvFpR8mqzs0bL,155589,4,86,33936653
29,0.674,0.663,7,-5.084,1,0.084,0.157,0.0,0.13,0.617,94.818,2B2eoabxesVrveXDd7E0BQ,spotify:track:2B2eoabxesVrveXDd7E0BQ,153227,4,61,99952645
30,0.652,0.801,0,-6.632,1,0.0576,0.0717,1.22e-06,0.264,0.346,121.099,62MosvjGMQY3HeGPFEsmM1,spotify:track:62MosvjGMQY3HeGPFEsmM1,186018,4,76,3060903
33,0.603,0.441,1,-11.315,0,0.0565,0.508,0.0,0.143,0.747,144.972,3fd8cxZvehZNFD8KUri30T,spotify:track:3fd8cxZvehZNFD8KUri30T,168828,4,63,27746
34,0.629,0.909,6,-4.019,0,0.0459,0.0122,0.0,0.0723,0.733,123.035,5v5cNnwvtntSGSDR3BSVwq,spotify:track:5v5cNnwvtntSGSDR3BSVwq,173692,4,64,101563
35,0.753,0.7,4,-5.297,0,0.0513,0.0347,0.0,0.282,0.54,127.895,5SjWXrGT82DWuXxkMcC3DB,spotify:track:5SjWXrGT82DWuXxkMcC3DB,168798,4,67,74105
39,0.625,0.676,0,-7.059,1,0.036,0.115,0.00277,0.248,0.629,120.019,5MEuFY2DxrozPEgGpR8Fji,spotify:track:5MEuFY2DxrozPEgGpR8Fji,212453,4,67,515881
40,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,0HaRLPnr887lcQM2YQzkff,spotify:track:0HaRLPnr887lcQM2YQzkff,159124,4,76,2661567
41,0.743,0.0349,0,-17.89,1,0.0504,0.972,2.24e-06,0.108,0.451,99.969,5maA851Fle6XexgJgJzFjF,spotify:track:5maA851Fle6XexgJgJzFjF,140047,4,68,4894
44,0.489,0.616,6,-7.599,1,0.0382,0.107,0.0,0.145,0.168,96.819,697bFWgzBRm6bmnYWd8GyD,spotify:track:697bFWgzBRm6bmnYWd8GyD,199427,4,74,27993
45,0.797,0.736,10,-7.253,1,0.152,0.724,0.00385,0.131,0.923,110.007,04wlQQIfl6MfHuWxvEsSYO,spotify:track:04wlQQIfl6MfHuWxvEsSYO,107455,4,67,5081
46,0.704,0.672,1,-7.633,1,0.0451,0.0167,0.0104,0.1,0.655,125.011,7iSuirVvJsBXZ95UEd9vQ0,spotify:track:7iSuirVvJsBXZ95UEd9vQ0,195518,4,64,258057
47,0.849,0.577,0,-8.666,1,0.163,0.335,0.00131,0.0961,0.627,90.507,2XmTl3CSWGHauyjArJMMIT,spotify:track:2XmTl3CSWGHauyjArJMMIT,131271,4,46,29606
49,0.698,0.709,0,-7.297,0,0.135,0.259,0.0,0.472,0.765,99.913,6cxsZBG6pyWdwFvsuvRLcN,spotify:track:6cxsZBG6pyWdwFvsuvRLcN,149760,4,46,102444
39,0.78,0.719,3,-3.613,0,0.0506,0.302,0.000196,0.0931,0.336,127.962,3rdAz1fbUfZxYgaCviYhRo,spotify:track:3rdAz1fbUfZxYgaCviYhRo,199604,4,79,12617977
45,0.75,0.522,9,-7.018,1,0.0293,0.282,0.0,0.0743,0.601,110.427,4OwhwvKESFtuu06dTgct7i,spotify:track:4OwhwvKESFtuu06dTgct7i,321556,4,83,88643
47,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,4r9jkMEnArtWGH2rL2FZl0,spotify:track:4r9jkMEnArtWGH2rL2FZl0,175918,4,86,51639438
4,0.811,0.889,11,-4.5,1,0.0617,0.171,0.00035,0.134,0.87,94.005,5i9bTK3gXeVCvua3PH4nwv,spotify:track:5i9bTK3gXeVCvua3PH4nwv,185013,4,77,190656
8,0.861,0.786,0,-4.934,1,0.164,0.289,0.0,0.601,0.907,92.031,40w8JmvwYUP2HUiXPxjy99,spotify:track:40w8JmvwYUP2HUiXPxjy99,232000,4,80,487744
11,0.855,0.72,6,-7.953,1,0.0516,0.0626,0.0187,0.268,0.948,97.984,01EzG8Qg7oQqYMTNV5YkOW,spotify:track:01EzG8Qg7oQqYMTNV5YkOW,200816,4,84,205875
17,0.821,0.587,10,-7.036,0,0.251,0.531,0.0,0.0937,0.565,95.041,0kRJ3rwE3rTDJGnGO4HmoD,spotify:track:0kRJ3rwE3rTDJGnGO4HmoD,224842,4,80,251255
19,0.696,0.799,2,-4.887,1,0.171,0.162,0.000133,0.0697,0.587,196.063,2kEuOngY5Td8iGxnzl8vPr,spotify:track:2kEuOngY5Td8iGxnzl8vPr,197792,4,75,245577
20,0.818,0.73,9,-7.248,1,0.109,0.344,6.06e-06,0.103,0.887,97.992,4lLl2TEcaKFcP6m9Xzx3rI,spotify:track:4lLl2TEcaKFcP6m9Xzx3rI,225864,4,76,367457
